	run	hidden_size	nlayers	dropout	embedding_size	alpha	max_rank	shuffle_labels	shuffle_input	train_loss	dev_loss	test_loss	train_acc	dev_acc	test_acc	train_norm	dev_norm	test_norm	train_rank	dev_rank	test_rank	representation	model	language	n_train	n_test	entropy	entropy_conditional	n_classes
13	13	436	2	0.25	154	0.009290680585958758	5	False	False	0.4435	0.7092	0.7224	0.9175	0.8525	0.8512	56.4806	56.4806	56.4806	12.0	12.0	12.0	onehot	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
14	14	382	2	0.41	148	0.011209248221179687	5	False	False	0.4587	0.728	0.7427	0.9179	0.8525	0.8505	50.6562	50.6562	50.6562	12.0	12.0	12.0	onehot	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
15	15	326	3	0.09	115	0.01352400876572098	5	False	False	0.484	0.7613	0.7767	0.917	0.849	0.8487	45.7875	45.7875	45.7875	6.0	6.0	6.0	onehot	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
16	16	326	2	0.02	124	0.01631677785042834	6	False	False	0.5397	0.804	0.8179	0.9168	0.8492	0.8476	44.1594	44.1594	44.1594	8.0	8.0	8.0	onehot	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
17	17	247	2	0.15	240	0.01968626640460739	6	False	False	0.5624	0.8343	0.8531	0.9175	0.8546	0.8504	39.6179	39.6179	39.6179	10.0	10.0	10.0	onehot	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
18	18	179	1	0.01	50	0.02375156961170491	6	False	False	0.6174	0.8965	0.9143	0.9171	0.8466	0.8432	36.501	36.501	36.501	6.0	6.0	6.0	onehot	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
19	19	137	5	0.3	235	0.028656376350145975	7	False	False	0.6686	0.9544	0.9734	0.9144	0.8512	0.8476	33.0382	33.0382	33.0382	10.0	10.0	10.0	onehot	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
20	20	786	2	0.24	144	0.03457404790277603	7	False	False	0.781	1.068	1.0901	0.899	0.8292	0.8275	28.8655	28.8655	28.8655	5.0	5.0	5.0	onehot	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
21	21	410	1	0.49	188	0.04171374544281356	7	False	False	0.8605	1.1288	1.1468	0.9021	0.8332	0.8327	26.2304	26.2304	26.2304	7.0	7.0	7.0	onehot	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
22	22	388	0	0.48	59	0.0503278228734142	8	False	False	1.0691	1.3295	1.3469	0.8748	0.8074	0.8048	21.3285	21.3285	21.3285	4.0	4.0	4.0	onehot	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
23	23	38	2	0.4	176	0.06072074632210035	8	False	False	1.2072	1.446	1.4674	0.874	0.8066	0.8035	19.1645	19.1645	19.1645	4.0	4.0	4.0	onehot	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
24	24	467	2	0.11	75	0.07325985555120318	8	False	False	1.8083	1.9984	2.0158	0.6809	0.6418	0.6363	12.6978	12.6978	12.6978	4.0	4.0	4.0	onehot	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
25	25	176	4	0.05	210	0.08838834764831845	9	False	False	1.8951	2.0749	2.0939	0.7379	0.6804	0.6786	11.2949	11.2949	11.2949	5.0	5.0	5.0	onehot	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
26	26	57	4	0.0	85	0.10664094190766783	9	False	False	2.063	2.2253	2.2462	0.573	0.5408	0.535	9.5661	9.5661	9.5661	3.0	3.0	3.0	onehot	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
27	27	968	3	0.22	102	0.12866277958043645	9	False	False	3.0112	3.1078	3.1173	0.2544	0.2435	0.2412	3.6897	3.6897	3.6897	2.0	2.0	2.0	onehot	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
28	28	268	4	0.37	225	0.15523222650918542	10	False	False	3.0812	3.1714	3.18	0.2544	0.244	0.2422	3.1761	3.1761	3.1761	4.0	4.0	4.0	onehot	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
29	29	270	0	0.04	187	0.1872883846095852	10	False	False	3.165	3.2469	3.2557	0.2544	0.244	0.2422	2.6705	2.6705	2.6705	3.0	3.0	3.0	onehot	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
30	30	596	0	0.43	195	0.22596428459777515	10	False	False	3.2676	3.3382	3.3467	0.2547	0.2442	0.2424	2.1709	2.1709	2.1709	4.0	4.0	4.0	onehot	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
31	31	694	3	0.18	230	0.2726269331663144	11	False	False	3.9797	3.9797	3.9802	0.1705	0.1677	0.1654	0.1044	0.1044	0.1044	12.0	12.0	12.0	onehot	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
32	32	837	4	0.09	187	0.32892563008340914	11	False	False	3.9873	3.9872	3.9875	0.1705	0.1677	0.1654	0.082	0.082	0.082	12.0	12.0	12.0	onehot	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
33	33	487	0	0.14	112	0.3968502629920497	11	False	False	3.9839	3.9841	3.9847	0.1705	0.1677	0.1654	0.1404	0.1404	0.1404	14.0	14.0	14.0	onehot	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
34	34	418	5	0.37	188	0.4788016403492869	12	False	False	3.9976	3.9976	3.9977	0.1705	0.1677	0.1654	0.0415	0.0415	0.0415	14.0	14.0	14.0	onehot	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
35	35	407	5	0.35000000000000003	94	0.577676348436136	12	False	False	3.9915	3.9915	3.9917	0.1705	0.1677	0.1654	0.144	0.144	0.144	15.0	15.0	15.0	onehot	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
36	36	657	2	0.11	182	0.6969691317244994	12	False	False	3.9992	3.9992	3.9992	0.1848	0.1801	0.1794	0.0383	0.0383	0.0383	14.0	14.0	14.0	onehot	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
37	37	442	1	0.41	215	0.8408964152537145	13	False	False	3.9996	3.9996	3.9996	0.1705	0.1678	0.1654	0.028	0.028	0.028	12.0	12.0	12.0	onehot	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
38	38	398	4	0.23	292	1.0145453349375229	13	False	False	3.9998	3.9998	3.9998	0.1685	0.166	0.1637	0.0146	0.0146	0.0146	5.0	5.0	5.0	onehot	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
39	39	369	4	0.29	98	1.2240535433046549	13	False	False	3.9998	3.9998	3.9998	0.1521	0.1506	0.1483	0.0108	0.0108	0.0108	4.0	4.0	4.0	onehot	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
40	40	75	4	0.33	67	1.4768261459394991	14	False	False	3.9948	3.995	3.9951	0.1224	0.1177	0.1156	0.5219	0.5219	0.5219	16.0	16.0	16.0	onehot	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
41	41	179	0	0.02	177	1.7817974362806772	14	False	False	3.9999	3.9999	3.9998	0.1277	0.1342	0.1361	0.0363	0.0363	0.0363	13.0	13.0	13.0	onehot	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
42	42	442	4	0.19	159	2.1497466798413916	14	False	False	3.9999	3.9999	3.9999	0.1207	0.1193	0.1179	0.0124	0.0124	0.0124	4.0	4.0	4.0	onehot	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
43	43	111	1	0.22	237	2.5936791093020197	15	False	False	3.9999	3.9999	3.9999	0.0826	0.0856	0.0792	0.0129	0.0129	0.0129	2.0	2.0	2.0	onehot	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
44	44	242	1	0.45	123	3.1292855968155457	15	False	False	3.9999	3.9999	4.0	0.1098	0.1156	0.1127	0.0108	0.0108	0.0108	2.0	2.0	2.0	onehot	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
45	45	107	3	0.21	118	3.775497250726772	15	False	False	4.0	4.0	4.0	0.1708	0.159	0.1622	0.0092	0.0092	0.0092	0.0	0.0	0.0	onehot	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
46	46	150	2	0.2	70	4.555154539026766	16	False	False	3.9991	3.9991	3.999	0.0852	0.0814	0.0816	0.4147	0.4147	0.4147	16.0	16.0	16.0	onehot	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
47	47	38	1	0.2	128	5.495814589832351	16	False	False	3.9999	3.9999	3.9999	0.1522	0.1549	0.1502	0.0105	0.0105	0.0105	1.0	1.0	1.0	onehot	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
48	48	248	1	0.49	92	6.6307252030723465	16	False	False	3.9995	3.9995	3.9995	0.0952	0.0916	0.0916	0.1159	0.1159	0.1159	16.0	16.0	16.0	onehot	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
49	49	670	0	0.45	89	8.0	16	False	False	4.0	4.0	4.0	0.0255	0.022	0.0207	0.0094	0.0094	0.0094	0.0	0.0	0.0	onehot	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
0	0	776	0	0.15	212	0.0	1	False	False	1.484	1.5516	1.5725	0.6664	0.6516	0.6471	402.0608	402.0608	402.0608	16.0	16.0	16.0	random	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
1	1	433	2	0.27	103	0.0009765625	1	False	False	1.9145	1.9431	1.9689	0.581	0.5655	0.5625	149.5004	149.5004	149.5004	16.0	16.0	16.0	random	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
2	2	310	5	0.5	113	0.0011782270808598852	1	False	False	2.0726	2.1043	2.1355	0.5415	0.5307	0.5232	112.0511	112.0511	112.0511	16.0	16.0	16.0	random	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
3	3	300	1	0.44	99	0.001421536311369323	1	False	False	2.0636	2.0925	2.1248	0.5678	0.5602	0.553	109.1198	109.1198	109.1198	16.0	16.0	16.0	random	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
4	4	1009	2	0.1	148	0.0017150900003645502	2	False	False	1.7701	1.8164	1.8368	0.6098	0.5915	0.5892	165.7961	165.7961	165.7961	16.0	16.0	16.0	random	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
5	5	657	3	0.5	165	0.0020692638561704995	2	False	False	1.9247	1.9557	1.9845	0.5781	0.566	0.561	116.8972	116.8972	116.8972	16.0	16.0	16.0	random	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
6	6	455	2	0.49	60	0.0024965762178914648	2	False	False	2.4496	2.4821	2.5084	0.4774	0.4653	0.4641	62.4832	62.4832	62.4832	16.0	16.0	16.0	random	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
7	7	103	1	0.44	84	0.0030121305183748843	3	False	False	2.2169	2.243	2.2769	0.5201	0.5136	0.5076	77.0059	77.0059	77.0059	16.0	16.0	16.0	random	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
8	8	203	4	0.05	238	0.0036341491177818244	3	False	False	1.7673	1.7855	1.8276	0.6209	0.6114	0.6054	132.6381	132.6381	132.6381	16.0	16.0	16.0	random	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
9	9	150	4	0.02	122	0.004384617376208487	3	False	False	2.0025	2.0333	2.0673	0.5718	0.5586	0.5542	102.2983	102.2983	102.2983	15.0	15.0	15.0	random	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
10	10	72	3	0.23	144	0.005290060730222237	4	False	False	2.0559	2.0857	2.1165	0.5674	0.556	0.5488	87.7204	87.7204	87.7204	15.0	15.0	15.0	random	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
11	11	467	3	0.31	79	0.006382482239223045	4	False	False	2.3753	2.4164	2.4407	0.502	0.4893	0.4847	58.1537	58.1537	58.1537	14.0	14.0	14.0	random	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
12	12	377	0	0.37	159	0.007700493739376463	4	False	False	2.2171	2.2458	2.267	0.5393	0.5309	0.5275	63.6991	63.6991	63.6991	15.0	15.0	15.0	random	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
13	13	436	2	0.25	154	0.009290680585958758	5	False	False	2.2516	2.2835	2.3073	0.5402	0.5278	0.5252	58.2993	58.2993	58.2993	14.0	14.0	14.0	random	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
14	14	382	2	0.41	148	0.011209248221179687	5	False	False	2.4088	2.4396	2.4618	0.5159	0.5057	0.5009	46.2512	46.2512	46.2512	14.0	14.0	14.0	random	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
15	15	326	3	0.09	115	0.01352400876572098	5	False	False	2.5112	2.5342	2.5568	0.4842	0.4761	0.471	41.3577	41.3577	41.3577	14.0	14.0	14.0	random	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
16	16	326	2	0.02	124	0.01631677785042834	6	False	False	2.5681	2.5899	2.6142	0.4681	0.4577	0.4566	35.9944	35.9944	35.9944	13.0	13.0	13.0	random	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
17	17	247	2	0.15	240	0.01968626640460739	6	False	False	2.6499	2.6764	2.6932	0.4502	0.4378	0.4372	31.0557	31.0557	31.0557	14.0	14.0	14.0	random	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
18	18	179	1	0.01	50	0.02375156961170491	6	False	False	2.9314	2.9551	2.9725	0.3988	0.3894	0.3875	20.332	20.332	20.332	9.0	9.0	9.0	random	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
19	19	137	5	0.3	235	0.028656376350145975	7	False	False	2.9713	2.9906	3.0055	0.4052	0.393	0.3908	17.7094	17.7094	17.7094	13.0	13.0	13.0	random	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
20	20	786	2	0.24	144	0.03457404790277603	7	False	False	3.1872	3.1945	3.2076	0.3164	0.3125	0.3128	11.3716	11.3716	11.3716	9.0	9.0	9.0	random	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
21	21	410	1	0.49	188	0.04171374544281356	7	False	False	3.2981	3.304	3.3169	0.3083	0.3019	0.3001	8.33	8.33	8.33	11.0	11.0	11.0	random	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
22	22	388	0	0.48	59	0.0503278228734142	8	False	False	3.4343	3.4374	3.4502	0.2843	0.2766	0.275	5.7236	5.7236	5.7236	6.0	6.0	6.0	random	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
23	23	38	2	0.4	176	0.06072074632210035	8	False	False	3.4837	3.4821	3.4936	0.2472	0.2452	0.2434	4.632	4.632	4.632	6.0	6.0	6.0	random	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
24	24	467	2	0.11	75	0.07325985555120318	8	False	False	3.6423	3.6378	3.6487	0.1705	0.1677	0.1654	2.3351	2.3351	2.3351	3.0	3.0	3.0	random	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
25	25	176	4	0.05	210	0.08838834764831845	9	False	False	3.6744	3.6707	3.6808	0.1705	0.1677	0.1654	1.9294	1.9294	1.9294	5.0	5.0	5.0	random	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
26	26	57	4	0.0	85	0.10664094190766783	9	False	False	3.6984	3.6954	3.7042	0.1705	0.1677	0.1654	1.6736	1.6736	1.6736	2.0	2.0	2.0	random	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
27	27	968	3	0.22	102	0.12866277958043645	9	False	False	3.7298	3.7276	3.7351	0.1705	0.1677	0.1654	1.4068	1.4068	1.4068	1.0	1.0	1.0	random	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
28	28	268	4	0.37	225	0.15523222650918542	10	False	False	3.7725	3.771	3.777	0.1705	0.1677	0.1654	1.1094	1.1094	1.1094	3.0	3.0	3.0	random	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
29	29	270	0	0.04	187	0.1872883846095852	10	False	False	3.8306	3.8298	3.8341	0.1705	0.1677	0.1654	0.7693	0.7693	0.7693	2.0	2.0	2.0	random	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
30	30	596	0	0.43	195	0.22596428459777515	10	False	False	3.9129	3.9125	3.9145	0.1705	0.1677	0.1654	0.3699	0.3699	0.3699	2.0	2.0	2.0	random	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
31	31	694	3	0.18	230	0.2726269331663144	11	False	False	3.9797	3.9797	3.9802	0.1705	0.1677	0.1654	0.1047	0.1047	0.1047	12.0	12.0	12.0	random	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
32	32	837	4	0.09	187	0.32892563008340914	11	False	False	3.9873	3.9872	3.9875	0.1705	0.1677	0.1654	0.0821	0.0821	0.0821	12.0	12.0	12.0	random	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
33	33	487	0	0.14	112	0.3968502629920497	11	False	False	3.9839	3.9841	3.9847	0.1705	0.1677	0.1654	0.1406	0.1406	0.1406	14.0	14.0	14.0	random	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
34	34	418	5	0.37	188	0.4788016403492869	12	False	False	3.9975	3.9976	3.9976	0.1705	0.1677	0.1654	0.0416	0.0416	0.0416	13.0	13.0	13.0	random	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
35	35	407	5	0.35000000000000003	94	0.577676348436136	12	False	False	3.9915	3.9915	3.9916	0.1705	0.1677	0.1654	0.1444	0.1444	0.1444	15.0	15.0	15.0	random	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
36	36	657	2	0.11	182	0.6969691317244994	12	False	False	3.9992	3.9992	3.9992	0.1855	0.1812	0.1799	0.0384	0.0384	0.0384	14.0	14.0	14.0	random	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
37	37	442	1	0.41	215	0.8408964152537145	13	False	False	3.9996	3.9996	3.9996	0.1705	0.1678	0.1654	0.028	0.028	0.028	12.0	12.0	12.0	random	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
38	38	398	4	0.23	292	1.0145453349375229	13	False	False	3.9999	3.9998	3.9998	0.1629	0.1591	0.1587	0.014	0.014	0.014	4.0	4.0	4.0	random	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
39	39	369	4	0.29	98	1.2240535433046549	13	False	False	3.9999	3.9999	3.9999	0.1666	0.1622	0.1621	0.0086	0.0086	0.0086	0.0	0.0	0.0	random	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
40	40	75	4	0.33	67	1.4768261459394991	14	False	False	3.9961	3.9963	3.9964	0.1089	0.1069	0.1039	0.5201	0.5201	0.5201	16.0	16.0	16.0	random	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
41	41	179	0	0.02	177	1.7817974362806772	14	False	False	3.9998	3.9998	3.9998	0.1259	0.1319	0.1328	0.0364	0.0364	0.0364	13.0	13.0	13.0	random	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
42	42	442	4	0.19	159	2.1497466798413916	14	False	False	3.9999	3.9999	3.9999	0.1447	0.1475	0.1436	0.0115	0.0115	0.0115	0.0	0.0	0.0	random	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
43	43	111	1	0.22	237	2.5936791093020197	15	False	False	3.9999	3.9999	3.9999	0.0775	0.085	0.0828	0.0128	0.0128	0.0128	2.0	2.0	2.0	random	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
44	44	242	1	0.45	123	3.1292855968155457	15	False	False	3.9999	3.9999	4.0	0.0561	0.057	0.0539	0.0659	0.0659	0.0659	14.0	14.0	14.0	random	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
45	45	107	3	0.21	118	3.775497250726772	15	False	False	4.0	4.0	4.0	0.0625	0.0619	0.0621	0.0132	0.0132	0.0132	4.0	4.0	4.0	random	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
46	46	150	2	0.2	70	4.555154539026766	16	False	False	4.0	4.0	4.0	0.0915	0.0949	0.0936	0.0083	0.0083	0.0083	1.0	1.0	1.0	random	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
47	47	38	1	0.2	128	5.495814589832351	16	False	False	4.0	4.0	4.0	0.118	0.1171	0.1152	0.01	0.01	0.01	0.0	0.0	0.0	random	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
48	48	248	1	0.49	92	6.6307252030723465	16	False	False	3.9994	3.9994	3.9994	0.116	0.1118	0.1144	0.116	0.116	0.116	16.0	16.0	16.0	random	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
49	49	670	0	0.45	89	8.0	16	False	False	4.0	4.0	4.0	0.0554	0.0663	0.0621	0.0085	0.0085	0.0085	0.0	0.0	0.0	random	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
0	0	776	0	0.15	768	0.0	1	False	False	0.1394	0.194	0.1879	0.9689	0.9565	0.9577	1000.3748	1000.3748	1000.3748	16.0	16.0	16.0	albert	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
1	1	433	2	0.27	768	0.0009765625	1	False	False	0.2826	0.324	0.3191	0.9474	0.9372	0.9391	292.5621	292.5621	292.5621	16.0	16.0	16.0	albert	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
2	2	310	5	0.5	768	0.0011782270808598852	1	False	False	0.3163	0.3577	0.3531	0.9413	0.9309	0.9314	269.0767	269.0767	269.0767	16.0	16.0	16.0	albert	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
3	3	300	1	0.44	768	0.001421536311369323	1	False	False	0.3369	0.3779	0.3744	0.9389	0.9288	0.9287	251.7061	251.7061	251.7061	16.0	16.0	16.0	albert	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
4	4	1009	2	0.1	768	0.0017150900003645502	2	False	False	0.3549	0.3956	0.3936	0.9385	0.9288	0.9294	236.4219	236.4219	236.4219	16.0	16.0	16.0	albert	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
5	5	657	3	0.5	768	0.0020692638561704995	2	False	False	0.4019	0.4428	0.4411	0.9328	0.9229	0.9225	215.9944	215.9944	215.9944	16.0	16.0	16.0	albert	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
6	6	455	2	0.49	768	0.0024965762178914648	2	False	False	0.4362	0.477	0.4759	0.9304	0.9198	0.9207	201.1854	201.1854	201.1854	16.0	16.0	16.0	albert	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
7	7	103	1	0.44	768	0.0030121305183748843	3	False	False	0.4734	0.5139	0.513	0.9283	0.9176	0.9179	187.3728	187.3728	187.3728	16.0	16.0	16.0	albert	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
8	8	203	4	0.05	768	0.0036341491177818244	3	False	False	0.5096	0.55	0.549	0.9269	0.9171	0.9172	174.981	174.981	174.981	16.0	16.0	16.0	albert	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
9	9	150	4	0.02	768	0.004384617376208487	3	False	False	0.564	0.6042	0.6033	0.9229	0.9135	0.9121	161.2818	161.2818	161.2818	16.0	16.0	16.0	albert	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
10	10	72	3	0.23	768	0.005290060730222237	4	False	False	0.6333	0.6721	0.6719	0.9171	0.9084	0.9072	147.3405	147.3405	147.3405	16.0	16.0	16.0	albert	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
11	11	467	3	0.31	768	0.006382482239223045	4	False	False	0.7148	0.7521	0.7528	0.9081	0.9005	0.8995	133.5989	133.5989	133.5989	16.0	16.0	16.0	albert	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
12	12	377	0	0.37	768	0.007700493739376463	4	False	False	0.8153	0.8497	0.8519	0.8935	0.8861	0.8854	119.5679	119.5679	119.5679	16.0	16.0	16.0	albert	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
13	13	436	2	0.25	768	0.009290680585958758	5	False	False	0.929	0.9596	0.9646	0.8727	0.868	0.8658	106.1179	106.1179	106.1179	16.0	16.0	16.0	albert	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
14	14	382	2	0.41	768	0.011209248221179687	5	False	False	1.0824	1.1067	1.1179	0.8557	0.8524	0.8493	91.4258	91.4258	91.4258	16.0	16.0	16.0	albert	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
15	15	326	3	0.09	768	0.01352400876572098	5	False	False	1.2192	1.242	1.2539	0.8329	0.828	0.8251	80.1618	80.1618	80.1618	16.0	16.0	16.0	albert	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
16	16	326	2	0.02	768	0.01631677785042834	6	False	False	1.4039	1.4264	1.4391	0.7806	0.7729	0.7697	67.7214	67.7214	67.7214	16.0	16.0	16.0	albert	linear	english	203762	24958	3.6073581600204347	0.260796592910321	16
