run,hidden_size,nlayers,dropout,embedding_size,alpha,max_rank,shuffle_labels,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,train_norm,dev_norm,test_norm,train_rank,dev_rank,test_rank
19,137,5,0.3,300,0.028656376350145975,16,True,True,,,,,,,,,,,,
20,786,2,0.24,300,0.03457404790277603,16,False,False,0.7273,1.9383,1.7176,0.8571,0.6421,0.6849,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20,786,2,0.24,300,0.03457404790277603,16,True,False,0.7295,0.7295,0.7295,0.7893,0.7893,0.7893,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20,786,2,0.24,300,0.03457404790277603,16,True,True,,,,,,,,,,,,
21,410,1,0.49,300,0.04171374544281356,17,False,False,0.7503,1.7934,1.6102,0.8529,0.6574,0.7205,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21,410,1,0.49,300,0.04171374544281356,17,True,False,0.8093,0.8093,0.8093,0.7889,0.7889,0.7889,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21,410,1,0.49,300,0.04171374544281356,17,True,True,,,,,,,,,,,,
22,388,0,0.48,300,0.050327822873414196,18,False,False,0.8890,1.9199,1.6978,0.8415,0.6421,0.6959,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
22,388,0,0.48,300,0.050327822873414196,18,True,False,2.7512,2.7512,2.7512,0.3803,0.3803,0.3803,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
22,388,0,0.48,300,0.050327822873414196,18,True,True,,,,,,,,,,,,
23,38,2,0.4,300,0.06072074632210035,19,False,False,1.4014,2.1751,1.7939,0.7348,0.6091,0.6630,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
23,38,2,0.4,300,0.06072074632210035,19,True,False,2.8424,2.8424,2.8424,0.4139,0.4139,0.4139,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
23,38,2,0.4,300,0.06072074632210035,19,True,True,,,,,,,,,,,,
24,467,2,0.11,300,0.07325985555120318,20,False,False,0.8072,2.0417,1.7407,0.8468,0.6091,0.6877,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
24,467,2,0.11,300,0.07325985555120318,20,True,False,0.7302,0.7302,0.7302,0.7893,0.7893,0.7893,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
24,467,2,0.11,300,0.07325985555120318,20,True,True,,,,,,,,,,,,
25,176,4,0.05,300,0.08838834764831845,20,False,False,1.9666,2.4944,2.1529,0.5777,0.5482,0.5781,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
25,176,4,0.05,300,0.08838834764831845,20,True,False,0.7388,0.7388,0.7388,0.7893,0.7893,0.7893,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
25,176,4,0.05,300,0.08838834764831845,20,True,True,,,,,,,,,,,,
26,57,4,0.0,300,0.10664094190766783,21,False,False,1.9184,2.5349,2.3266,0.6162,0.5406,0.5781,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
26,57,4,0.0,300,0.10664094190766783,21,True,False,1.0871,1.0871,1.0871,0.7671,0.7671,0.7671,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
26,57,4,0.0,300,0.10664094190766783,21,True,True,,,,,,,,,,,,
27,968,3,0.22,300,0.12866277958043645,22,False,False,0.6943,2.1573,1.9715,0.8609,0.6244,0.6904,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
27,968,3,0.22,300,0.12866277958043645,22,True,False,0.7301,0.7301,0.7301,0.7893,0.7893,0.7893,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
27,968,3,0.22,300,0.12866277958043645,22,True,True,,,,,,,,,,,,
28,268,4,0.37,300,0.15523222650918542,23,False,False,1.3024,2.4218,2.0201,0.7111,0.5863,0.6466,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
