run,hidden_size,nlayers,dropout,embedding_size,alpha,max_rank,shuffle_labels,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,train_norm,dev_norm,test_norm,train_rank,dev_rank,test_rank
19,137,5,0.3,235,0.028656376350145975,16,True,True,,,,,,,,,,,,
20,786,2,0.24,144,0.03457404790277603,16,False,False,0.4988,2.6927,2.6467,0.9078,0.5863,0.5945,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20,786,2,0.24,144,0.03457404790277603,16,True,False,0.7314,0.7314,0.7314,0.7893,0.7893,0.7893,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20,786,2,0.24,144,0.03457404790277603,16,True,True,,,,,,,,,,,,
21,410,1,0.49,188,0.04171374544281356,17,False,False,0.6879,2.4010,2.2471,0.8883,0.5838,0.6082,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21,410,1,0.49,188,0.04171374544281356,17,True,False,0.7963,0.7963,0.7963,0.7889,0.7889,0.7889,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21,410,1,0.49,188,0.04171374544281356,17,True,True,,,,,,,,,,,,
22,388,0,0.48,59,0.050327822873414196,18,False,False,1.8067,2.8100,2.5757,0.6593,0.5406,0.5452,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
22,388,0,0.48,59,0.050327822873414196,18,True,False,3.4025,3.4025,3.4025,0.2489,0.2489,0.2489,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
22,388,0,0.48,59,0.050327822873414196,18,True,True,,,,,,,,,,,,
23,38,2,0.4,176,0.06072074632210035,19,False,False,1.4901,2.5631,2.3077,0.7111,0.5482,0.5890,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
23,38,2,0.4,176,0.06072074632210035,19,True,False,2.9912,2.9912,2.9912,0.3773,0.3773,0.3773,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
23,38,2,0.4,176,0.06072074632210035,19,True,True,,,,,,,,,,,,
24,467,2,0.11,75,0.07325985555120318,20,False,False,0.9728,2.7229,2.5355,0.8186,0.5482,0.5781,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
24,467,2,0.11,75,0.07325985555120318,20,True,False,0.7300,0.7300,0.7300,0.7893,0.7893,0.7893,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
24,467,2,0.11,75,0.07325985555120318,20,True,True,,,,,,,,,,,,
25,176,4,0.05,210,0.08838834764831845,20,False,False,1.4841,2.7990,2.5820,0.6905,0.5330,0.5616,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
25,176,4,0.05,210,0.08838834764831845,20,True,False,0.7355,0.7355,0.7355,0.7893,0.7893,0.7893,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
25,176,4,0.05,210,0.08838834764831845,20,True,True,,,,,,,,,,,,
